fecha,K11-N3.85E-75.15,I12-N3.65E-75.05,I11-N3.65E-75.15,J11-N3.75E-75.15,L12-N3.95E-75.05,K13-N3.85E-74.95,J12-N3.75E-75.05,K12-N3.85E-75.05,G10-N3.45E-75.25,H10-N3.55E-75.25,G8-N3.45E-75.45,G9-N3.45E-75.35,G11-N3.45E-75.15,H11-N3.55E-75.15,I10-N3.65E-75.25,J10-N3.75E-75.25,F4-N3.35E-75.85,G4-N3.45E-75.85,D4-N3.15E-75.85,E4-N3.25E-75.85,E5-N3.25E-75.75,F5-N3.35E-75.75,H4-N3.55E-75.85,D5-N3.15E-75.75,F2-N3.35E-76.05,D3-N3.15E-75.95,L13-N3.95E-74.95,D2-N3.15E-76.05,G3-N3.45E-75.95,H3-N3.55E-75.95,E3-N3.25E-75.95,F3-N3.35E-75.95,I5-N3.65E-75.75,J5-N3.75E-75.75,I4-N3.65E-75.85,J4-N3.75E-75.85,C2-N3.05E-76.05,B3-N2.95E-75.95,I6-N3.65E-75.65,J6-N3.75E-75.65,D6-N3.15E-75.65,E6-N3.25E-75.65,G5-N3.45E-75.75,H5-N3.55E-75.75,H6-N3.55E-75.65,I3-N3.65E-75.95,F6-N3.35E-75.65,G6-N3.45E-75.65,H8-N3.55E-75.45,I8-N3.65E-75.45,H7-N3.55E-75.55,I7-N3.65E-75.55,K4-N3.85E-75.85,K5-N3.85E-75.75,H9-N3.55E-75.35,I9-N3.65E-75.35,C4-N3.05E-75.85,B5-N2.95E-75.75,C3-N3.05E-75.95,B4-N2.95E-75.85,F7-N3.35E-75.55,G7-N3.45E-75.55,C5-N3.05E-75.75,C6-N3.05E-75.65,L6-N3.95E-75.65,J7-N3.75E-75.55,L5-N3.95E-75.75,K6-N3.85E-75.65,M12-N4.05E-75.05
2011-01-15,0.0,0.704267,0.0,0.0,0.0184559,0.383297,1.64718,0.0886143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278219,0.382122,0.0955631,0.0,0.657367,0.0,0.36703,0.0,0.0,0.0181784,0.631398,0.0940659,0.336225,0.749806,0.564253,0.432658,0.12346,0.0532719,0.792287,0.508961,0.190623,0.988252,0.13359,0.0505505,0.0,0.0,0.365062,0.0342825,0.0,0.0621367,0.0,0.0,0.0,0.0,0.0,0.0,0.957553,1.14115,0.0,0.0,2.60527,0.0,0.144582,0.30017,0.0,0.0,0.0,0.0,0.45276,0.0,1.68638,0.274913,0.019484
2011-01-16,16.6588,17.7621,29.3741,12.1325,28.2359,42.7834,23.9895,31.1727,16.4025,25.8189,4.44634,10.7553,15.4743,33.6372,33.8664,26.9563,0.352186,1.05804,4.64508,1.03699,0.538089,0.146496,3.16019,4.63878,0.744959,5.45561,38.4883,9.12626,1.91801,5.87338,1.22562,1.54507,13.8497,8.41579,5.08246,8.7248,10.9904,4.59342,11.789,7.91724,5.24611,3.6696,2.16671,9.3254,8.91893,6.90044,0.726362,1.59889,19.1122,17.7493,9.05968,11.6087,7.18343,4.11161,10.6215,21.6005,5.70002,5.69838,6.48114,6.42257,1.92877,0.696858,4.99188,3.9349,3.14564,14.9728,3.13105,2.86135,48.2256
2011-01-17,0.0,0.78109,0.275326,0.0,0.0,0.0,0.0,0.0,0.0263899,0.10511,0.0751868,0.249735,1.74564,1.9517,0.0171421,0.0,3.07683,4.98982,1.91925,1.73016,2.84605,5.86134,8.23595,3.18963,2.37306,1.1853,0.0,1.11687,2.57788,4.46931,0.716507,1.04454,7.03681,4.22568,6.2294,4.86023,3.33689,3.3033,1.42663,0.897232,2.70602,2.94655,9.81738,9.51457,4.29534,6.42729,4.31901,5.40537,0.0228185,0.0754605,0.278077,0.49212,3.17405,3.19299,0.0,0.0,1.78071,3.80572,1.18544,3.52677,1.48417,1.44599,3.19455,3.42197,0.711045,0.575999,3.64182,0.108105,0.0
2011-01-18,0.398677,0.284943,0.0,0.282294,0.0,0.0,5.01311,1.89181,0.0806636,0.0,0.471503,7.84223,2.06629,0.0,0.0,0.0,2.81237,5.24553,2.43949,8.79045,8.20357,9.6473,3.14791,2.60633,0.528815,0.4939,1.18734,0.265424,4.42552,3.05583,1.15725,2.04614,0.663329,1.03869,3.11107,2.34868,0.530949,10.3565,2.29552,0.739366,0.14795,1.46452,3.9081,1.35962,0.681947,4.05436,2.24905,1.97313,0.279726,0.0,4.25788,0.00612952,1.9337,3.02552,0.0903147,5.85219,2.17157,0.528388,4.78863,1.77579,1.7732,0.87114,0.778476,0.0,0.329183,0.0,4.35203,0.372784,0.862437
2011-01-19,0.0,0.103644,0.00693882,0.0,1.0923,0.270072,0.422265,1.06945,1.10352,0.371335,3.49013,11.4155,7.39757,0.0646874,0.0417761,0.0,5.29269,3.55062,2.044,2.90015,13.5818,10.4628,0.716107,2.17713,8.49329,2.09274,1.31975,2.84738,2.01036,0.662271,4.8214,3.39097,0.227789,0.830343,3.78911,1.70106,2.31575,11.4702,0.0650924,0.675559,10.6636,11.0971,2.54451,0.198007,0.152438,1.25797,2.01737,0.849369,0.658169,0.292256,0.278477,0.238749,2.7326,2.49322,7.90682,0.0849033,1.90069,4.23452,2.08591,4.44626,1.08711,0.325349,6.16432,4.06304,0.720873,0.0470665,1.35072,0.594707,1.36935
2011-01-20,0.0,0.0,0.0,0.0,2.2716,0.0,0.0,0.253876,0.0,0.0,0.0286313,0.0,0.0,0.0,0.0,0.0,4.72289,3.06174,3.07954,4.01058,5.11966,6.38427,1.66905,2.64759,0.379257,3.736,0.0,2.94129,2.38305,1.91419,3.09356,4.08059,3.08855,3.26522,2.05436,3.92592,2.07548,1.88712,2.47414,2.22111,2.85309,14.6275,5.44321,2.0194,1.10783,1.98502,5.33746,3.91043,0.0458741,0.00713117,0.245363,0.217443,3.58091,3.45467,0.0,0.0,3.39429,0.490484,1.96489,4.81512,1.63041,0.693141,1.22581,1.20096,2.04348,0.155683,3.79221,1.87283,0.0
2011-01-21,0.0970719,0.0,0.0,0.447993,0.724809,1.80617,2.37655,0.204724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136457,0.514924,0.711621,3.18421,0.0,0.0,0.0,0.602525,0.0,1.09627,0.0258972,0.291729,1.75569,1.19924,1.24671,0.799852,0.136908,0.0,2.14605,0.730179,1.40212,3.2573,2.70955,1.65391,1.14622,0.0,0.0,0.0,1.31866,0.0,0.457313,0.0,0.0,0.0,0.0,0.0,0.0,0.566457,0.255357,0.0,0.0,3.38514,1.39351,5.61468,6.15184,0.0,0.0,0.0335555,0.0,0.404079,0.0,0.347854,0.359417,1.96397
2011-01-22,0.0,0.0,0.0,0.0,2.14662,0.225249,0.0,0.172032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95746,2.01284,0.806317,5.96557,4.9727,5.72677,2.04631,0.901279,1.1123,3.50262,0.302804,7.30026,2.13893,2.25247,1.72129,1.27218,2.47564,2.55467,2.38003,4.04447,7.552,3.7572,0.400771,0.441539,0.0,1.90176,0.165931,0.116987,0.565187,4.01238,0.0,0.0,0.0,0.0,0.0,0.0,1.7304,4.64206,0.0,0.0,0.819633,1.89978,5.78255,8.92188,0.0,0.0,0.888971,0.566993,0.689836,0.0,1.88809,0.342194,1.49997
2011-01-23,0.0,0.0364303,0.0,0.0,0.0857983,0.325537,0.368373,0.0,0.10747,0.0301042,1.75374,0.410575,0.107542,0.0,0.0628241,0.054478,0.0522307,0.926721,0.440536,0.079245,0.0,0.0,1.84518,0.457356,3.79713,3.31621,0.0,3.35296,1.49907,2.75031,2.38212,3.59496,1.56469,2.19343,3.04892,4.89376,7.19632,4.18477,1.49643,0.813032,0.0,0.016901,0.0298832,0.770758,0.8849,2.01469,0.122019,0.2928,0.625201,0.473886,0.572541,0.393811,6.2111,6.94923,0.216862,0.344109,4.12617,1.30766,8.62383,5.02685,1.08343,1.32203,0.443188,0.0,1.529,0.144895,8.16166,1.06482,0.0
2011-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01816,5.03103,5.63196,6.36802,0.114938,0.137658,4.16508,1.54,0.166098,6.4471,0.0,0.894484,6.51876,3.89129,6.49959,6.56322,4.91389,5.68027,5.98272,5.80478,2.68651,6.30392,0.744079,2.21697,0.0142726,0.0,2.90194,2.25322,0.0,1.5954,0.0,0.0,0.0,0.0746016,0.438891,0.13476,3.56188,2.99753,0.0,0.010242,4.26556,2.82935,4.08431,5.90455,0.0,0.0,1.49852,0.0,3.71029,1.15168,4.48095,2.81933,0.0
2011-01-25,0.0,1.28543,0.0,0.0,0.0,0.0,0.770556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96299,5.00358,2.65567,3.07586,0.645302,0.959596,5.56293,0.136512,0.688273,4.44133,0.0,3.50878,3.82462,7.882,4.71543,4.04107,8.6201,10.558,8.40717,9.93097,3.99938,11.8612,5.34084,12.9532,0.0793584,0.0,3.25737,3.77296,0.0,7.47968,0.0,0.0,0.0,0.0,0.00297977,0.474704,4.29606,8.84957,0.0,0.0,2.9535,2.26794,7.20394,14.4722,0.0,0.0,2.01434,0.0,10.0879,0.629064,8.77869,11.6495,0.0
2011-01-26,0.0,0.0,0.0,0.0,0.0,0.00409615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00606545,8.67321,4.90344,9.25907,8.46154,2.34583,0.275663,2.42656,4.51797,3.19116,9.70233,0.0,9.8702,4.42823,3.90832,9.14664,2.15733,1.20316,3.07919,1.93327,6.21732,6.02154,4.78859,0.53112,2.31052,1.13544,0.729989,0.0477226,2.30635,0.0,0.592221,0.244963,0.123098,0.0,0.0,0.0,0.0,21.3402,16.7157,0.0,0.0738292,7.47593,9.70361,5.84438,3.51744,0.28213,0.0,5.53485,1.40614,6.4375,0.0147186,13.7055,4.68854,0.0
2011-01-27,37.699,17.1784,18.5083,10.8013,11.5724,11.1667,8.29407,6.92338,26.5566,12.999,42.6613,18.8048,19.4182,18.234,12.0529,18.4062,4.82338,3.24301,4.31634,4.42986,7.40116,2.26406,2.64135,7.63963,1.86703,4.53914,8.32668,4.93089,9.33109,4.22064,4.24757,8.39442,5.29358,5.19721,4.42746,7.06334,16.0973,9.16099,3.21828,7.3809,2.82688,3.826,1.92172,1.68519,9.72269,4.30061,9.13633,14.9976,17.3248,7.18987,18.4721,6.0915,10.4631,6.51923,16.41,8.36385,4.53483,5.79922,10.3613,4.50025,22.7774,26.7626,6.99341,2.53202,6.2712,4.72749,8.85052,9.13795,4.31258
2011-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.357932,0.210228,0.0,0.0215233,0.0,0.0,0.0,0.0,0.153021,0.139165,3.532,3.03353,2.00592,1.52558,0.0908199,0.0316241,3.14781,0.79522,5.12366,4.61028,0.0,11.2081,3.55254,2.48255,3.54925,4.63121,0.754502,3.53221,3.36015,4.26054,2.96081,2.7666,0.163962,1.75162,0.578371,0.414205,0.0,0.703427,0.0,5.98545,0.0733637,0.0,0.0121945,0.228019,0.0,0.179808,4.71886,3.64329,0.0883922,0.67537,4.05977,0.305689,3.12308,3.37663,0.0137151,0.0,0.69988,0.372062,2.77811,1.25848,3.90852,1.04934,0.0
2011-01-29,0.00515832,0.153585,0.0,0.0,0.121151,2.05735,0.284412,0.244151,0.291853,0.0423906,0.216266,0.209299,0.0527669,0.00731454,0.0,0.0198067,5.1436,4.12448,1.19482,4.14274,15.8033,8.33217,4.30579,4.4981,4.41106,1.83716,1.04532,2.43811,3.80953,2.43546,0.742963,2.55619,2.69005,4.77228,4.35983,4.50374,1.79632,1.58991,6.05328,7.44857,14.6314,10.9389,8.8218,3.43141,3.85824,2.06196,6.99393,2.2527,0.150635,0.376077,0.873821,2.03579,4.29614,4.64433,0.0349543,0.0948755,4.91285,2.51648,2.52548,1.53093,1.48382,0.988515,1.81255,1.71864,10.1255,3.62868,3.25695,7.16249,0.0141684
2011-01-30,1.89461,4.4054,3.44488,2.47724,5.51426,2.67867,2.99988,3.77993,7.8457,4.05622,6.22364,4.36012,10.4607,4.86481,2.55211,2.18006,0.47309,0.638928,2.41031,1.60767,1.57322,1.05124,0.913996,2.87607,5.35095,3.16582,1.88168,8.46524,2.32896,1.11993,3.53915,3.09285,1.89081,2.27011,1.19822,2.9289,8.61453,2.8913,2.5255,2.05288,3.07786,2.53612,0.923368,0.945417,1.87386,3.66755,2.44803,1.48547,3.24339,1.77593,1.92483,3.12579,1.93733,2.12873,3.18268,2.48838,4.14989,4.53146,3.4998,3.60577,5.64309,4.17968,4.57306,6.23314,1.62563,2.45355,3.44469,2.7206,3.54194
2011-01-31,0.0571187,0.0101892,0.0777556,0.146681,0.499372,0.0,0.0158592,0.00946163,0.0,0.0100522,0.0,0.0,0.0,0.00811261,0.0947996,0.176815,2.3667,0.939048,2.29008,0.686873,0.991194,1.41226,0.872676,1.8316,0.491894,1.21985,0.0,3.06656,2.54327,1.23366,3.04012,3.07577,1.36067,2.15326,0.839766,0.5099,3.17864,1.67907,3.21623,4.3616,0.0414253,0.0,2.25654,2.7502,11.6341,0.711748,0.0,9.92784,0.0,0.000668269,2.81175,0.65399,4.09397,3.05956,0.00121653,0.0174318,6.80018,0.775828,1.8353,1.00198,0.0,0.612171,1.56951,0.0504742,1.73024,3.45707,1.30629,1.86162,0.0
2011-02-01,44.9717,46.2657,20.7145,30.7954,20.8318,37.155,62.6474,40.2002,1.25379,3.25613,0.455724,0.609692,2.3386,5.86233,13.5457,17.4497,4.83211,2.26449,3.66387,8.09592,1.86537,3.70715,2.7581,5.5613,0.791769,3.89514,24.099,0.692481,1.1503,2.0824,5.78195,4.68907,2.8993,1.83616,2.01546,1.8942,2.53707,2.64675,4.55321,1.55619,2.66617,2.12271,3.95965,2.96343,4.69333,2.18869,3.15976,5.07156,1.58849,1.99725,2.76939,2.3093,1.98945,2.25148,1.96931,6.55651,1.28709,1.96223,1.60828,4.05536,0.0329255,0.359496,2.97794,0.297527,0.861167,4.17456,1.32795,2.16013,13.7712
2011-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558455,0.388922,0.00343684,0.577024,0.0,0.0260666,0.348824,0.0257787,0.0,0.341991,0.0,0.521538,0.27926,0.596522,2.21875,0.650278,1.11785,0.568449,1.18918,0.34296,1.56519,1.65844,0.628851,0.624841,0.00580457,0.0,0.0,0.0101096,0.0,0.135752,0.0,0.0,0.0,0.0,0.0,0.0,0.367262,0.354238,0.0,0.0,0.00176276,0.0389028,1.50221,8.62997,0.0,0.0,0.00632259,0.0,0.180063,0.0,0.162416,1.61533,0.0
2011-02-03,0.0,0.0,6.05605,0.0,0.0699824,0.0733757,0.0,0.0,0.0,4.85012,0.0,0.0,0.0,2.19555,7.76094,2.13651,0.648101,0.261832,0.0,0.000949994,0.0,0.0,0.929839,0.0,0.0,0.0,0.178587,0.245539,0.000490707,0.000755781,0.00321571,0.0154761,0.266164,0.597051,0.00166877,0.047407,0.109531,1.07305,0.0,0.00109795,0.0,0.0,0.457829,0.428237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153451,0.438191,0.0,0.0,1.0691,0.349192,0.101991,0.103905,0.0,0.0,0.0,0.225867,0.491437,0.0,0.711893,0.00283524,0.0
2011-02-04,0.0255857,23.616,30.4179,0.289527,0.0345161,1.34157,0.584729,0.0837909,2.19416,0.00564606,0.0,0.0,4.66665,34.5267,18.2662,0.0287915,4.27538,3.37904,4.62718,7.55009,3.15007,7.44998,2.79764,1.10922,6.05049,6.09026,0.0166023,7.47782,5.31952,2.71143,6.79823,7.40866,1.56415,5.48394,6.57457,6.30893,12.3778,4.9969,2.75946,0.903816,0.0,0.183511,3.19119,1.63852,1.53639,6.84761,0.0,0.796425,0.0,0.0,0.0,2.47133,6.83226,6.71056,0.0,0.0,2.83016,2.31847,4.00046,5.06282,0.0,0.0,1.3124,0.219736,7.06293,0.042665,19.3837,1.86886,0.284373
2011-02-05,0.144317,0.0,0.0,2.70029,0.0,0.0,0.0,0.0,0.752343,0.200289,2.2628,0.772443,1.12183,0.0922244,5.83614,4.47103,5.68182,4.93952,14.072,5.06329,1.58099,0.588143,9.27957,8.05902,1.48216,10.5493,0.0,9.03471,1.33793,3.67711,7.87207,5.65814,10.453,5.36749,7.52613,4.18614,8.86382,20.3517,2.73104,0.765534,5.08135,0.913214,1.10098,3.61539,1.49975,4.02444,0.0,0.0101136,3.26161,0.00525209,0.0144327,0.0307467,2.873,6.2784,0.434582,2.92827,15.9194,18.0305,22.3411,18.6397,3.00397,2.24489,9.87747,12.9116,8.26975,0.677666,3.91798,8.3794,0.0
2011-02-06,5.36757,1.36117,2.23326,5.2758,5.01604,10.6633,3.49311,5.7573,0.591165,0.729461,2.22888,0.307526,0.861064,0.370071,2.93403,4.59084,21.094,11.555,21.4456,18.4796,14.8919,11.8406,10.4674,4.94971,18.9984,23.5037,9.50367,26.5635,12.7776,13.6797,14.753,13.9119,5.58155,3.98187,9.07455,7.80545,33.8764,14.2239,1.83628,1.73428,3.41866,2.20691,8.64599,9.00818,4.42742,9.4788,1.48746,4.90144,2.73667,0.52695,0.211041,1.4791,3.16563,2.10384,0.625168,2.132,16.6443,3.37879,18.3554,10.3648,3.12496,2.31324,8.91625,2.80094,0.998223,1.85898,2.30347,1.21991,1.94802
2011-02-07,8.19438,5.95745,8.23473,10.0943,6.13759,2.05892,5.67443,4.40958,5.08465,7.98479,9.56272,7.003,2.98443,2.73344,3.56454,3.66553,14.7388,19.815,8.69782,8.45122,18.5478,33.6421,15.5862,10.9437,16.1563,12.4778,4.42111,9.45395,23.6446,17.625,9.26134,11.5508,7.878,7.58304,10.4688,11.5409,9.26509,3.44864,3.90798,3.96782,3.83598,9.58117,26.3865,14.2284,4.75695,12.363,13.3523,10.5372,1.11287,2.10967,5.17053,1.41012,19.9164,17.1632,7.52827,2.75753,10.7413,7.03043,6.80533,5.8184,22.5082,9.63908,6.66206,4.16091,14.9332,7.45632,18.9548,6.81269,46.6814
2011-02-08,3.43288,0.960672,0.0,0.0104464,1.67637,5.56044,0.225763,3.37879,27.1233,12.5802,18.0884,15.2373,7.61749,7.40567,3.94533,2.17142,0.354402,1.70724,4.3675,1.62543,1.2128,0.722826,0.443381,2.69144,11.3165,11.7035,8.18362,11.1435,6.6541,4.57506,3.02001,7.2938,1.25095,24.3237,3.21183,12.1213,11.3427,12.0837,1.53776,21.4743,3.08629,1.85911,3.34985,0.293866,0.170692,7.79158,6.86288,0.682876,8.7403,4.09793,0.595774,0.102224,14.3446,8.6014,16.9305,8.17233,6.92755,6.44584,12.0206,5.3126,15.1488,0.647925,9.42924,7.7356,11.8016,1.52199,10.4698,6.90447,1.60156
2011-02-09,8.31823,2.27708,17.9848,16.9542,5.32227,3.63198,2.555,6.21292,14.9351,28.0912,15.306,14.3088,8.22718,4.96009,22.9372,16.0825,15.0572,11.125,6.39955,14.232,3.57898,6.05103,11.5717,3.93694,25.1031,6.12889,6.2705,11.3015,22.9772,19.1542,9.21518,12.803,9.56102,9.95719,4.70922,9.57803,5.97794,2.56233,8.07611,2.85819,1.75951,1.50463,11.2537,7.63935,2.97364,9.37154,4.68291,5.67882,20.6283,20.9816,4.75412,8.84628,16.7046,9.30092,27.4739,31.0629,5.20329,1.04566,4.28737,3.26827,2.8535,3.12854,1.1727,1.30665,10.1094,6.00719,17.1603,9.90279,2.83911
2011-02-10,6.95838,3.91502,8.3094,8.14038,2.35266,2.20419,6.28806,1.75881,25.5229,18.6379,30.8047,21.9739,17.7006,16.9369,8.72458,5.96946,15.9735,3.45105,3.8291,10.0275,16.9573,13.0582,3.75693,9.22477,3.98479,2.86497,0.357838,7.58146,5.57864,5.60477,5.3831,7.76796,1.20156,3.31331,2.74139,2.97497,3.84912,2.50074,1.24638,3.86789,8.91486,10.696,2.10163,2.11203,2.65638,4.98225,11.4206,15.276,20.7534,14.5824,13.489,16.0322,4.29773,7.86851,29.6591,20.4919,4.04615,2.9862,12.2769,4.45252,18.1004,15.8526,6.74519,9.26593,8.09965,7.57167,5.17009,6.78306,1.84682
2011-02-11,13.0051,9.15394,12.0216,12.7743,9.05601,8.49479,11.4588,12.1129,11.199,14.7104,2.32084,4.20095,11.5624,14.3416,18.6224,17.4016,9.24909,10.251,2.89061,6.14545,15.0705,4.78149,8.37507,5.69249,30.4299,3.59969,9.32786,10.657,23.4649,15.5272,12.534,24.4928,4.79551,5.57947,7.40779,5.876,5.02922,7.27741,5.13265,4.3192,15.4559,16.237,4.83322,5.5828,8.77226,11.2831,10.166,4.94199,9.11657,8.55971,7.74434,5.89249,5.03855,9.5378,11.8348,18.0077,3.35159,7.90267,4.23953,8.27261,10.3261,6.71366,2.98957,8.18147,6.96589,7.86541,7.30222,6.92079,8.00563
2011-02-12,14.5082,2.14705,1.37781,5.08823,30.6111,5.78544,3.95566,11.7449,0.0562989,0.558366,1.27951,0.296776,0.100004,0.565541,1.83118,4.10111,2.78871,6.56147,3.49881,2.58166,3.44171,3.90636,6.81306,2.8438,2.3513,3.86056,17.5426,3.21842,5.40648,5.68153,3.29903,3.38455,3.12506,2.42261,5.66922,5.47946,3.40923,4.03998,2.04234,1.63945,3.0482,7.5955,8.243,6.27994,4.55409,11.8168,7.34699,8.93817,1.29043,1.18107,2.46667,2.20408,8.36508,3.79103,0.811033,1.55259,2.95168,3.40644,4.48892,7.11375,13.63,16.0814,1.86312,1.31186,3.61975,2.45459,4.67999,2.23974,41.9028
2011-02-13,2.87367,5.61603,4.32737,6.27248,4.52284,8.23309,6.84021,7.13251,8.85613,8.5214,13.687,12.0265,14.0586,5.31457,16.4249,3.06884,22.8843,22.1759,19.5865,20.4118,30.4856,36.3756,22.1411,24.3349,12.3459,7.19914,2.55997,20.3209,17.4485,17.5099,9.50127,13.8536,29.7393,27.0634,27.0893,25.7489,19.0798,16.3508,25.539,25.4548,23.2385,25.4337,34.3108,35.891,39.7428,22.8759,24.3623,29.6237,24.7025,5.25211,30.1855,20.4363,20.9079,25.7684,16.5394,2.7554,16.2468,21.9416,17.9842,18.3588,17.4429,17.3615,23.06,23.1402,20.2211,20.7564,23.0078,21.9208,3.00043
2011-02-14,15.0294,27.326,13.3224,16.2303,20.1571,18.1035,14.7509,19.2524,39.405,17.9854,51.7586,32.6423,29.0079,15.5308,16.1058,16.7792,17.3502,21.9205,23.2421,25.0572,25.7657,32.8863,24.1903,28.455,10.6672,20.8662,26.3424,22.3998,13.238,15.8045,16.4363,14.2384,26.024,28.9955,25.4533,19.6869,21.7223,26.8278,37.5853,39.4268,28.3859,32.4343,39.7127,33.9944,44.9478,19.3976,37.203,49.2086,58.3164,36.0507,53.1938,51.352,22.352,30.1647,33.9677,13.8475,27.2804,35.5034,20.515,35.8585,39.4492,53.7316,29.1871,21.2012,33.2988,40.9242,28.1351,41.0423,24.6177
2011-02-15,0.484117,0.309613,0.669476,0.721995,0.0741636,0.486423,0.601083,0.407739,0.200285,0.460274,0.0291479,0.0451513,0.631542,1.63496,0.366379,0.458758,3.43476,3.13895,4.11156,3.80528,2.55732,1.8466,3.18027,4.31937,2.96027,2.1895,0.250095,1.85071,3.88891,2.69331,2.22974,2.20716,3.15253,2.13648,3.26516,3.08933,3.19784,6.23697,0.787427,0.317028,0.791004,1.05033,1.31573,2.86222,0.874289,4.13125,0.13969,0.243047,0.447835,1.60408,0.153355,1.08932,2.6503,3.23311,0.35711,0.703517,4.61927,2.77879,1.81198,3.59869,0.0,0.00557237,3.1068,2.36387,2.08626,1.10989,2.74148,1.15271,1.29214
2011-02-16,50.9129,26.0828,27.6171,46.0896,45.1965,41.6805,38.5734,44.18,17.5445,25.6103,47.5883,109.584,26.0738,24.0367,23.8975,68.8046,9.42839,27.5698,9.1815,8.76368,7.5969,13.0569,25.0513,5.38967,15.1869,7.34693,36.1676,5.86026,26.1527,34.7476,13.2593,18.0055,23.4393,21.308,29.2024,30.1418,7.68647,14.2384,23.5951,24.4136,9.83426,11.48,23.6039,21.9878,22.2419,26.7507,17.2185,25.8362,24.4378,68.1059,23.2295,25.0623,35.8531,19.0928,25.5157,39.4675,24.5694,14.135,10.3078,11.0855,14.9162,34.3991,11.1026,14.2798,21.2971,28.3361,16.1432,26.616,23.7165
2011-02-17,2.80056,1.94991,2.4865,3.22173,2.46638,2.72672,2.08641,2.66784,2.37702,2.80585,4.75443,2.19218,3.28054,2.49975,2.0278,1.87334,16.9134,15.502,18.6223,21.2062,18.3402,9.09571,14.3923,20.3605,15.0198,21.3281,2.74129,16.5257,13.2531,16.2138,26.4293,16.7094,22.4169,20.6669,20.6943,19.4834,13.9133,12.0348,20.5066,20.6596,12.6068,9.13232,9.05902,12.9076,15.4408,17.1413,14.7473,11.5383,3.93533,2.55055,8.49499,6.89731,13.1264,13.3914,2.64374,1.65063,10.5084,9.89322,11.8913,13.6651,6.08532,10.8431,11.0004,11.9527,6.99248,7.04925,10.0441,14.7172,1.42218
2011-02-18,0.308362,0.766472,0.239816,0.279805,0.785882,0.860017,0.305674,0.291636,0.617228,0.216692,1.74537,1.69578,0.283881,0.227868,0.0314048,0.181121,7.41274,8.64709,20.0432,9.1569,14.5062,8.64246,7.17998,22.6857,5.79332,10.196,0.0409936,8.87925,7.28798,6.92833,9.81593,6.35188,15.0482,15.6001,8.93888,8.05771,9.11181,17.6895,38.3644,22.274,22.4456,26.1172,10.3584,11.9517,22.0973,6.86066,21.7788,13.0913,3.04335,15.6084,11.4295,11.4495,6.76679,8.32388,4.81271,9.09336,17.253,21.1229,9.84587,16.7273,17.4976,6.20976,29.5964,22.5748,9.5196,8.31135,1.58993,6.6205,0.607624
2011-02-19,3.94271,5.72541,3.29834,4.17712,1.70169,1.5375,2.6328,3.47388,4.30335,3.80103,14.9398,5.57489,1.12456,2.69699,1.86655,4.69736,2.48267,7.57444,2.01463,2.71103,2.03198,3.91476,9.43882,0.48036,0.500413,0.849368,0.516487,1.32657,2.98804,5.03105,1.952,1.07761,10.8195,9.21709,8.90506,9.48065,5.37806,2.66925,10.3555,9.84852,2.55684,5.61177,6.31532,8.64465,9.69686,7.68013,6.16384,8.33282,11.0545,17.1562,10.0852,11.5189,7.69361,8.28617,10.899,5.22563,1.08499,4.08073,13.1666,2.98338,7.28538,16.017,4.2429,10.2734,6.73064,10.8538,6.09732,10.6617,1.05178
2011-02-20,0.0,0.0,0.00810303,0.0,0.0241807,0.357735,0.0042482,0.0322313,0.376543,0.551503,0.068423,0.344131,0.162686,0.0690498,0.134514,4.65547,2.21291,2.79149,2.95652,2.78776,0.114044,0.801919,3.50251,0.0585071,0.0113786,3.85524,0.303329,0.856211,0.28638,2.25335,3.35688,1.32751,6.13595,5.0823,3.99876,10.3276,0.955372,9.38375,2.23819,4.23414,0.238573,0.0,3.53161,1.25625,0.446305,0.753799,0.0,0.533119,0.119206,0.0644148,0.0,0.0,5.30481,5.62399,0.784973,0.405949,2.76587,2.3132,2.13476,7.32893,0.0,0.0,1.45162,0.0209585,4.59097,6.55294,2.44358,3.87579,0.00652493
2011-02-21,0.0,0.0,0.0,0.0,0.0,0.822228,0.0,0.0399749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84817,1.92062,1.79073,2.69467,0.901841,1.79598,11.2266,0.634512,1.30048,6.27774,0.0,1.71547,4.53963,6.47613,8.31881,7.75165,0.74455,1.48485,2.52266,4.33269,2.54661,16.4852,0.425848,0.214724,0.471603,0.418761,2.20916,5.11337,2.21968,2.97493,0.384228,0.108175,0.0,0.0,0.0916743,0.0,2.12849,3.17814,0.0,0.0,5.26082,0.0408545,3.60701,2.29541,0.00598112,0.0,0.307173,0.60313,0.611043,0.0,3.04962,1.4096,0.0118197
